Gene1,Gene2
IRF8,PLD4
ARID3A,PLD4
JUN,PLD4
JUND,PLD4
DNAJC1,PLD4
SPIB,PLD4
LYL1,PLD4
SPI1,PLD4
MAFG,PLD4
CUX2,PLD4
IRF7,PLD4
MYBL2,PLD4
MYCL,PLD4
IRF8,PLXNA4
ARID3A,PLXNA4
JUN,PLXNA4
JUND,PLXNA4
DNAJC1,PLXNA4
SPI1,PLXNA4
SPIB,PLXNA4
TSC22D1,PLXNA4
LYL1,PLXNA4
MAFG,PLXNA4
HOPX,PLXNA4
CUX2,PLXNA4
IRF7,PLXNA4
MYBL2,PLXNA4
MYCL,PLXNA4
CEBPD,PLXNB2
ZNF503,PLXNB2
RXRA,PLXNB2
ID1,PLXNB2
JUND,PLXNB2
NFE2,PLXNB2
FOSB,PLXNB2
DNAJC1,PLXNB2
SPI1,PLXNB2
ZNF205,PLXNB2
ZFHX3,PLXNB2
ZGLP1,PLXNB2
IRF7,PLXNB2
IRF8,PLXNB2
MYCL,PLXNB2
CEBPD,PMAIP1
ZNF618,PMAIP1
ID3,PMAIP1
JUN,PMAIP1
ASCL2,PMAIP1
JUND,PMAIP1
FOSB,PMAIP1
DNAJC1,PMAIP1
SPI1,PMAIP1
LYL1,PMAIP1
TSC22D1,PMAIP1
MAFG,PMAIP1
HOPX,PMAIP1
IRF8,PMAIP1
ZNF233,PMAIP1
MAX,PNMT
ZNF683,PNMT
ID1,PNMT
ELF3,PNMT
MYBL2,PNMT
ASCL2,PNMT
JUN,PNMT
JUND,PNMT
PBX1,PNMT
FOSB,PNMT
DNAJC1,PNMT
SPIB,PNMT
LYL1,PNMT
HOPX,PNMT
IRF7,PNMT
MAX,PODNL1
ID1,PODNL1
ZNF683,PODNL1
ASCL2,PODNL1
JUN,PODNL1
JUND,PODNL1
FOSB,PODNL1
DNAJC1,PODNL1
LYL1,PODNL1
SPI1,PODNL1
MAFG,PODNL1
HLX,PODNL1
ZFHX3,PODNL1
HOPX,PODNL1
ZNF205,PODNL1
MAX,PPBP
TAL1,PPBP
MEIS1,PPBP
JUN,PPBP
JUND,PPBP
NFE2,PPBP
PBX1,PPBP
SPI1,PPBP
LYL1,PPBP
GRHL1,PPBP
TSC22D1,PPBP
ZGLP1,PPBP
GFI1B,PPBP
HOPX,PPBP
IRX3,PPBP
MAX,PPFIA4
CEBPD,PPFIA4
RXRA,PPFIA4
ID3,PPFIA4
JUN,PPFIA4
JUND,PPFIA4
FOSB,PPFIA4
ATOH8,PPFIA4
DNAJC1,PPFIA4
LYL1,PPFIA4
SPI1,PPFIA4
TSC22D1,PPFIA4
HOPX,PPFIA4
IRF7,PPFIA4
IRF8,PPFIA4
MAX,PPP1R14A
TAL1,PPP1R14A
RXRA,PPP1R14A
AIRE,PPP1R14A
NFE2,PPP1R14A
PBX1,PPP1R14A
GRHL1,PPP1R14A
SPI1,PPP1R14A
SPIB,PPP1R14A
TSC22D1,PPP1R14A
LYL1,PPP1R14A
MAFG,PPP1R14A
ZGLP1,PPP1R14A
GFI1B,PPP1R14A
IRF8,PPP1R14A
MAX,PPP2CB
CEBPD,PPP2CB
IRF8,PPP2CB
ID1,PPP2CB
JUND,PPP2CB
FOSB,PPP2CB
ATOH8,PPP2CB
DNAJC1,PPP2CB
SPIB,PPP2CB
LYL1,PPP2CB
TSC22D1,PPP2CB
IRF7,PPP2CB
ZFHX3,PPP2CB
HOPX,PPP2CB
MYBL2,PPP2CB
CEBPD,PRF1
TCFL5,PRF1
ZNF562,PRF1
ZNF618,PRF1
ZNF683,PRF1
ID3,PRF1
ASCL2,PRF1
JUN,PRF1
JUND,PRF1
FOSB,PRF1
DNAJC1,PRF1
SPI1,PRF1
LYL1,PRF1
HOPX,PRF1
IRF7,PRF1
MAX,PRKAR2B
TAL1,PRKAR2B
MEIS1,PRKAR2B
JUN,PRKAR2B
WDHD1,PRKAR2B
NFE2,PRKAR2B
FOSB,PRKAR2B
PBX1,PRKAR2B
GRHL1,PRKAR2B
LYL1,PRKAR2B
TSC22D1,PRKAR2B
MAFG,PRKAR2B
ZGLP1,PRKAR2B
GFI1B,PRKAR2B
HOPX,PRKAR2B
CEBPD,PRKCDBP
ZNF503,PRKCDBP
MAX,PRKCDBP
ZNF618,PRKCDBP
RXRA,PRKCDBP
ID3,PRKCDBP
JUN,PRKCDBP
JUND,PRKCDBP
FOSB,PRKCDBP
DNAJC1,PRKCDBP
SPI1,PRKCDBP
MAFG,PRKCDBP
HLX,PRKCDBP
ZGLP1,PRKCDBP
ZFHX3,PRKCDBP
MAX,PRLR
CEBPD,PRLR
RXRA,PRLR
ID1,PRLR
ASCL2,PRLR
JUN,PRLR
JUND,PRLR
NFE2,PRLR
FOSB,PRLR
SPI1,PRLR
LYL1,PRLR
TSC22D1,PRLR
ZGLP1,PRLR
GFI1B,PRLR
IRF7,PRLR
MAX,PRRT3-AS1
CEBPD,PRRT3-AS1
VENTX,PRRT3-AS1
ID1,PRRT3-AS1
RXRA,PRRT3-AS1
JUND,PRRT3-AS1
NFE2,PRRT3-AS1
FOSB,PRRT3-AS1
ATOH8,PRRT3-AS1
DNAJC1,PRRT3-AS1
SPI1,PRRT3-AS1
LYL1,PRRT3-AS1
ZGLP1,PRRT3-AS1
HOPX,PRRT3-AS1
IRF7,PRRT3-AS1
MAX,PRSS1
CEBPD,PRSS1
ID1,PRSS1
ID3,PRSS1
JUN,PRSS1
JUND,PRSS1
FOSB,PRSS1
SPI1,PRSS1
DNAJC1,PRSS1
LYL1,PRSS1
TSC22D1,PRSS1
HLX,PRSS1
GFI1B,PRSS1
HOPX,PRSS1
IRF7,PRSS1
MAX,PRSS23
CEBPD,PRSS23
IRF8,PRSS23
ARID3A,PRSS23
ZNF683,PRSS23
ID3,PRSS23
ASCL2,PRSS23
JUN,PRSS23
JUND,PRSS23
FOSB,PRSS23
DNAJC1,PRSS23
SPI1,PRSS23
NR6A1,PRSS23
HOPX,PRSS23
IRF7,PRSS23
MAX,PRSS3
CEBPD,PRSS3
ID1,PRSS3
ID3,PRSS3
JUN,PRSS3
JUND,PRSS3
FOSB,PRSS3
SPI1,PRSS3
SPIB,PRSS3
LYL1,PRSS3
TSC22D1,PRSS3
HLX,PRSS3
GFI1B,PRSS3
HOPX,PRSS3
IRF7,PRSS3
CREB5,PRSS57
TAL1,PRSS57
ZNF547,PRSS57
ID1,PRSS57
ASCL2,PRSS57
JUN,PRSS57
NFE2,PRSS57
PBX1,PRSS57
DNAJC1,PRSS57
LYL1,PRSS57
SPI1,PRSS57
TSC22D1,PRSS57
HLX,PRSS57
ZNF132,PRSS57
HOPX,PRSS57
MAX,PRTFDC1
TAL1,PRTFDC1
CEBPD,PRTFDC1
MEIS1,PRTFDC1
NFE2,PRTFDC1
PBX1,PRTFDC1
GRHL1,PRTFDC1
SPIB,PRTFDC1
LYL1,PRTFDC1
TSC22D1,PRTFDC1
MAFG,PRTFDC1
ZGLP1,PRTFDC1
ZNF114,PRTFDC1
GFI1B,PRTFDC1
IRF8,PRTFDC1
CEBPD,PSAP
ZNF618,PSAP
RXRA,PSAP
ARID3A,PSAP
JDP2,PSAP
JUN,PSAP
JUND,PSAP
NFE2,PSAP
FOSB,PSAP
SPI1,PSAP
LYL1,PSAP
MAFG,PSAP
ZFHX3,PSAP
ZGLP1,PSAP
HOPX,PSAP
MAX,PSRC1
CEBPD,PSRC1
RXRA,PSRC1
ID1,PSRC1
ZNF683,PSRC1
ARID3A,PSRC1
JUN,PSRC1
JUND,PSRC1
NFE2,PSRC1
FOSB,PSRC1
DNAJC1,PSRC1
SPI1,PSRC1
TSC22D1,PSRC1
MAFG,PSRC1
HOPX,PSRC1
CREB5,PTAFR
CEBPD,PTAFR
ID1,PTAFR
JDP2,PTAFR
JUND,PTAFR
NFE2,PTAFR
FOSB,PTAFR
SPI1,PTAFR
NR6A1,PTAFR
MAFG,PTAFR
HLX,PTAFR
ZGLP1,PTAFR
ZFHX3,PTAFR
IRF7,PTAFR
MYCL,PTAFR
MAX,PTCRA
TAL1,PTCRA
IRF8,PTCRA
MEIS1,PTCRA
ARID3A,PTCRA
NFE2,PTCRA
PBX1,PTCRA
GRHL1,PTCRA
SPIB,PTCRA
LYL1,PTCRA
TSC22D1,PTCRA
MAFG,PTCRA
GFI1B,PTCRA
IRF7,PTCRA
MYBL2,PTCRA
MAX,PTGDR
CEBPD,PTGDR
ZNF562,PTGDR
ZNF683,PTGDR
ID3,PTGDR
TFAP2E,PTGDR
ASCL2,PTGDR
JUN,PTGDR
JUND,PTGDR
FOSB,PTGDR
DNAJC1,PTGDR
SPI1,PTGDR
LYL1,PTGDR
HOPX,PTGDR
MYBL2,PTGDR
IRF8,PTGDS
RXRA,PTGDS
ZNF683,PTGDS
ASCL2,PTGDS
JUN,PTGDS
JUND,PTGDS
FOSB,PTGDS
DNAJC1,PTGDS
SPIB,PTGDS
IRF7,PTGDS
CUX2,PTGDS
ZFHX3,PTGDS
HOPX,PTGDS
MYBL2,PTGDS
MYCL,PTGDS
MAX,PTGR1
CEBPD,PTGR1
IRF8,PTGR1
ZNF683,PTGR1
ID1,PTGR1
ID3,PTGR1
JUN,PTGR1
JUND,PTGR1
FOSB,PTGR1
DNAJC1,PTGR1
SPI1,PTGR1
SPIB,PTGR1
LYL1,PTGR1
HOPX,PTGR1
IRF7,PTGR1
MAX,PTGS1
TAL1,PTGS1
MEIS1,PTGS1
JUN,PTGS1
MITF,PTGS1
NFE2,PTGS1
PBX1,PTGS1
SPI1,PTGS1
LYL1,PTGS1
GRHL1,PTGS1
TSC22D1,PTGS1
MAFG,PTGS1
ZGLP1,PTGS1
GFI1B,PTGS1
IRX3,PTGS1
CEBPD,PTPN14
MAX,PTPN14
IRF8,PTPN14
ZNF683,PTPN14
ID3,PTPN14
ASCL2,PTPN14
JUN,PTPN14
JUND,PTPN14
FOSB,PTPN14
SPI1,PTPN14
SPIB,PTPN14
LYL1,PTPN14
MAFG,PTPN14
HOPX,PTPN14
IRF7,PTPN14
MAX,PTPN18
TAL1,PTPN18
CEBPD,PTPN18
MEIS1,PTPN18
JUN,PTPN18
NFE2,PTPN18
PBX1,PTPN18
SPI1,PTPN18
LYL1,PTPN18
GRHL1,PTPN18
TSC22D1,PTPN18
MAFG,PTPN18
ZGLP1,PTPN18
GFI1B,PTPN18
HOPX,PTPN18
MAX,PTPRN
TAL1,PTPRN
MEIS1,PTPRN
MITF,PTPRN
NFE2,PTPRN
FOSB,PTPRN
PBX1,PTPRN
SPI1,PTPRN
LYL1,PTPRN
TSC22D1,PTPRN
MAFG,PTPRN
ZGLP1,PTPRN
GFI1B,PTPRN
HOPX,PTPRN
IRX3,PTPRN
MAX,PTX3
CEBPD,PTX3
ARID3A,PTX3
ID1,PTX3
ID3,PTX3
ASCL2,PTX3
JUN,PTX3
JUND,PTX3
FOSB,PTX3
SPI1,PTX3
LYL1,PTX3
TSC22D1,PTX3
HOPX,PTX3
IRF7,PTX3
MYCL,PTX3
MAX,PVALB
TAL1,PVALB
MEIS1,PVALB
ARID3A,PVALB
JUN,PVALB
NFE2,PVALB
PBX1,PVALB
SPI1,PVALB
LYL1,PVALB
GRHL1,PVALB
TSC22D1,PVALB
MAFG,PVALB
ZGLP1,PVALB
GFI1B,PVALB
HOPX,PVALB
MAX,PVRL2
TAL1,PVRL2
MEIS1,PVRL2
RXRA,PVRL2
ID1,PVRL2
JUND,PVRL2
NFE2,PVRL2
ATOH8,PVRL2
PBX1,PVRL2
SPI1,PVRL2
LYL1,PVRL2
TSC22D1,PVRL2
MAFG,PVRL2
GFI1B,PVRL2
HOPX,PVRL2
MAX,PYGL
TAL1,PYGL
MEIS1,PYGL
WDHD1,PYGL
NFE2,PYGL
FOSB,PYGL
PBX1,PYGL
GRHL1,PYGL
SPI1,PYGL
LYL1,PYGL
TSC22D1,PYGL
MAFG,PYGL
ZGLP1,PYGL
GFI1B,PYGL
ZNF205,PYGL
CEBPD,RAB11FIP1
L3MBTL4,RAB11FIP1
RXRA,RAB11FIP1
JDP2,RAB11FIP1
JUND,RAB11FIP1
FOSB,RAB11FIP1
ATOH8,RAB11FIP1
DNAJC1,RAB11FIP1
SPI1,RAB11FIP1
MAFG,RAB11FIP1
CUX2,RAB11FIP1
ZFHX3,RAB11FIP1
ZGLP1,RAB11FIP1
IRF7,RAB11FIP1
IRF8,RAB11FIP1
MAX,RAB13
L3MBTL4,RAB13
RXRA,RAB13
JUN,RAB13
JUND,RAB13
PBX1,RAB13
FOSB,RAB13
SPI1,RAB13
LYL1,RAB13
GRHL1,RAB13
TSC22D1,RAB13
MAFG,RAB13
ZFHX3,RAB13
GFI1B,RAB13
IRF7,RAB13
MAX,RAB26
CEBPD,RAB26
IRF8,RAB26
ZNF683,RAB26
ID3,RAB26
ASCL2,RAB26
JUN,RAB26
JUND,RAB26
NFE2,RAB26
FOSB,RAB26
DNAJC1,RAB26
SPI1,RAB26
LYL1,RAB26
HOPX,RAB26
IRF7,RAB26
MAX,RAB32
TAL1,RAB32
CEBPD,RAB32
MEIS1,RAB32
ID1,RAB32
NFE2,RAB32
PBX1,RAB32
GRHL1,RAB32
SPI1,RAB32
LYL1,RAB32
TSC22D1,RAB32
MAFG,RAB32
ZGLP1,RAB32
GFI1B,RAB32
IRX3,RAB32
MAX,RAB44
CEBPD,RAB44
RXRA,RAB44
ID1,RAB44
ID3,RAB44
JDP2,RAB44
ARID3A,RAB44
JUN,RAB44
JUND,RAB44
FOSB,RAB44
ATOH8,RAB44
DNAJC1,RAB44
SPI1,RAB44
ZFHX3,RAB44
IRF7,RAB44
MAX,RAB9B
CEBPD,RAB9B
ZNF562,RAB9B
ID1,RAB9B
ID3,RAB9B
ZNF683,RAB9B
JUN,RAB9B
JUND,RAB9B
DNAJC1,RAB9B
SPI1,RAB9B
LYL1,RAB9B
ZGLP1,RAB9B
GFI1B,RAB9B
HOPX,RAB9B
IRF8,RAB9B
MAX,RAMP1
CEBPD,RAMP1
MEIS1,RAMP1
L3MBTL4,RAMP1
JUN,RAMP1
ZNF132,RAMP1
NFE2,RAMP1
PBX1,RAMP1
GRHL1,RAMP1
LYL1,RAMP1
TSC22D1,RAMP1
MAFG,RAMP1
ZGLP1,RAMP1
GFI1B,RAMP1
HOPX,RAMP1
ZNF470,RAPGEFL1
CEBPD,RAPGEFL1
MAX,RAPGEFL1
ID3,RAPGEFL1
JUN,RAPGEFL1
JUND,RAPGEFL1
WDHD1,RAPGEFL1
FOSB,RAPGEFL1
DNAJC1,RAPGEFL1
LYL1,RAPGEFL1
SPI1,RAPGEFL1
MAFG,RAPGEFL1
ZGLP1,RAPGEFL1
IRF7,RAPGEFL1
IRF8,RAPGEFL1
CEBPD,RASGRP4
ZNF503,RASGRP4
RXRA,RASGRP4
ID1,RASGRP4
JDP2,RASGRP4
JUN,RASGRP4
JUND,RASGRP4
NFE2,RASGRP4
FOSB,RASGRP4
DNAJC1,RASGRP4
LYL1,RASGRP4
SPI1,RASGRP4
HOPX,RASGRP4
IRF7,RASGRP4
MYCL,RASGRP4
MAX,RASSF4
CEBPD,RASSF4
ZNF547,RASSF4
ID1,RASSF4
RXRA,RASSF4
JUN,RASSF4
JUND,RASSF4
FOSB,RASSF4
ATOH8,RASSF4
DNAJC1,RASSF4
SPI1,RASSF4
HOPX,RASSF4
MAFG,RASSF4
IRF7,RASSF4
IRF8,RASSF4
MAX,RBL1-1
CEBPD,RBL1-1
IRF8,RBL1-1
ZNF683,RBL1-1
AIRE,RBL1-1
ID3,RBL1-1
RXRA,RBL1-1
JUN,RBL1-1
JUND,RBL1-1
DNAJC1,RBL1-1
SPI1,RBL1-1
SPIB,RBL1-1
LYL1,RBL1-1
HOPX,RBL1-1
IRF7,RBL1-1
MAX,RBMS3
CEBPD,RBMS3
ZNF683,RBMS3
ID1,RBMS3
ID3,RBMS3
ARID3A,RBMS3
JUN,RBMS3
JUND,RBMS3
NFE2,RBMS3
FOSB,RBMS3
DNAJC1,RBMS3
SPI1,RBMS3
MAFG,RBMS3
HOPX,RBMS3
IRF8,RBMS3
CREB5,RBP7
CEBPD,RBP7
ZNF503,RBP7
L3MBTL4,RBP7
ID1,RBP7
RXRA,RBP7
ARID3A,RBP7
JUN,RBP7
JUND,RBP7
NFE2,RBP7
FOSB,RBP7
SPI1,RBP7
LYL1,RBP7
HLX,RBP7
IRF7,RBP7
MAX,RBPMS2
TAL1,RBPMS2
MEIS1,RBPMS2
ARID3A,RBPMS2
JUN,RBPMS2
NFE2,RBPMS2
PBX1,RBPMS2
GRHL1,RBPMS2
LYL1,RBPMS2
TSC22D1,RBPMS2
MAFG,RBPMS2
ZGLP1,RBPMS2
GFI1B,RBPMS2
HOPX,RBPMS2
IRX3,RBPMS2
MAX,RCVRN
CEBPD,RCVRN
ZNF683,RCVRN
ID1,RCVRN
ID3,RCVRN
JUN,RCVRN
JUND,RCVRN
DNAJC1,RCVRN
SPIB,RCVRN
LYL1,RCVRN
SPI1,RCVRN
HOPX,RCVRN
ZFHX3,RCVRN
IRF7,RCVRN
IRF8,RCVRN
MAX,REN
ZNF503,REN
CEBPD,REN
ID1,REN
ID3,REN
JUN,REN
WDHD1,REN
NFE2,REN
FOSB,REN
DNAJC1,REN
SPI1,REN
LYL1,REN
TSC22D1,REN
HOPX,REN
IRF8,REN
CREB5,RETN
CEBPD,RETN
ARID3A,RETN
ID1,RETN
RXRA,RETN
JUN,RETN
JUND,RETN
NFE2,RETN
FOSB,RETN
DNAJC1,RETN
SPI1,RETN
TSC22D1,RETN
MAFG,RETN
ZGLP1,RETN
IRF8,RETN
MAX,RFPL4A
CEBPD,RFPL4A
RXRA,RFPL4A
ID3,RFPL4A
ARID3A,RFPL4A
JUN,RFPL4A
WDHD1,RFPL4A
FOSB,RFPL4A
DNAJC1,RFPL4A
LYL1,RFPL4A
SPI1,RFPL4A
HOPX,RFPL4A
MAFG,RFPL4A
IRF7,RFPL4A
IRF8,RFPL4A
MAX,RGS18
TAL1,RGS18
MEIS1,RGS18
JUN,RGS18
WDHD1,RGS18
NFE2,RGS18
PBX1,RGS18
GRHL1,RGS18
SPI1,RGS18
LYL1,RGS18
TSC22D1,RGS18
MAFG,RGS18
ZGLP1,RGS18
GFI1B,RGS18
IRX3,RGS18
MAX,RGS6
TAL1,RGS6
MEIS1,RGS6
JUN,RGS6
NFE2,RGS6
FOSB,RGS6
PBX1,RGS6
GRHL1,RGS6
SPI1,RGS6
LYL1,RGS6
TSC22D1,RGS6
MAFG,RGS6
ZGLP1,RGS6
GFI1B,RGS6
IRF7,RGS6
CEBPD,RNASE3
MAX,RNASE3
RXRA,RNASE3
ID1,RNASE3
ARID3A,RNASE3
JDP2,RNASE3
ASCL2,RNASE3
FOSB,RNASE3
DNAJC1,RNASE3
LYL1,RNASE3
SPI1,RNASE3
MAFG,RNASE3
ZGLP1,RNASE3
GFI1B,RNASE3
IRF7,RNASE3
MAX,RNASE6
ZNF503,RNASE6
CEBPD,RNASE6
IRF8,RNASE6
ARID3A,RNASE6
JUN,RNASE6
JUND,RNASE6
NFE2,RNASE6
SPI1,RNASE6
SPIB,RNASE6
MAFG,RNASE6
CUX2,RNASE6
IRF7,RNASE6
MYBL2,RNASE6
MYCL,RNASE6
MAX,RNF175
CEBPD,RNF175
ZNF562,RNF175
ID3,RNF175
ASCL2,RNF175
JUN,RNF175
JUND,RNF175
NFE2,RNF175
DNAJC1,RNF175
LYL1,RNF175
SPI1,RNF175
TSC22D1,RNF175
GFI1B,RNF175
HOPX,RNF175
IRF8,RNF175
MAX,RNF215
CEBPD,RNF215
IRF8,RNF215
RXRA,RNF215
ID1,RNF215
ID3,RNF215
ARID3A,RNF215
ASCL2,RNF215
JUN,RNF215
JUND,RNF215
DNAJC1,RNF215
SPI1,RNF215
SPIB,RNF215
HOPX,RNF215
IRF7,RNF215
MAX,RP1-122P22.2
CEBPD,RP1-122P22.2
IRF8,RP1-122P22.2
ARID3A,RP1-122P22.2
ID1,RP1-122P22.2
JUN,RP1-122P22.2
JUND,RP1-122P22.2
NFE2,RP1-122P22.2
FOSB,RP1-122P22.2
SPI1,RP1-122P22.2
HOPX,RP1-122P22.2
HLX,RP1-122P22.2
NR6A1,RP1-122P22.2
IRF7,RP1-122P22.2
MYBL2,RP1-122P22.2
MAX,RP1-155G6.4
TAL1,RP1-155G6.4
CEBPD,RP1-155G6.4
ZNF683,RP1-155G6.4
ID3,RP1-155G6.4
ASCL2,RP1-155G6.4
JUN,RP1-155G6.4
JUND,RP1-155G6.4
NFE2,RP1-155G6.4
DNAJC1,RP1-155G6.4
SPI1,RP1-155G6.4
LYL1,RP1-155G6.4
TSC22D1,RP1-155G6.4
HOPX,RP1-155G6.4
IRF8,RP1-155G6.4
MAX,RP1-199J3.7
CEBPD,RP1-199J3.7
ZNF683,RP1-199J3.7
ID3,RP1-199J3.7
ASCL2,RP1-199J3.7
JUN,RP1-199J3.7
JUND,RP1-199J3.7
FOSB,RP1-199J3.7
DNAJC1,RP1-199J3.7
LYL1,RP1-199J3.7
HOPX,RP1-199J3.7
HLX,RP1-199J3.7
GFI1B,RP1-199J3.7
IRF7,RP1-199J3.7
IRF8,RP1-199J3.7
CEBPD,RP11-1055B8.4
RXRA,RP11-1055B8.4
ID1,RP11-1055B8.4
ARID3A,RP11-1055B8.4
ASCL2,RP11-1055B8.4
JUN,RP11-1055B8.4
JUND,RP11-1055B8.4
NFE2,RP11-1055B8.4
FOSB,RP11-1055B8.4
DNAJC1,RP11-1055B8.4
LYL1,RP11-1055B8.4
SPI1,RP11-1055B8.4
MAFG,RP11-1055B8.4
HOPX,RP11-1055B8.4
IRF7,RP11-1055B8.4
MAX,RP11-108L7.14
CEBPD,RP11-108L7.14
ZNF683,RP11-108L7.14
ID3,RP11-108L7.14
THAP9,RP11-108L7.14
ASCL2,RP11-108L7.14
JUN,RP11-108L7.14
JUND,RP11-108L7.14
FOSB,RP11-108L7.14
DNAJC1,RP11-108L7.14
SPI1,RP11-108L7.14
SPIB,RP11-108L7.14
LYL1,RP11-108L7.14
HOPX,RP11-108L7.14
IRF7,RP11-108L7.14
CEBPD,RP11-109G23.3
TCFL5,RP11-109G23.3
RXRA,RP11-109G23.3
ELF3,RP11-109G23.3
ID3,RP11-109G23.3
ARID3A,RP11-109G23.3
JUN,RP11-109G23.3
JUND,RP11-109G23.3
FOSB,RP11-109G23.3
DNAJC1,RP11-109G23.3
LYL1,RP11-109G23.3
SPI1,RP11-109G23.3
ZFHX3,RP11-109G23.3
IRF7,RP11-109G23.3
IRF8,RP11-109G23.3
MAX,RP11-110I1.14
CEBPD,RP11-110I1.14
IRF8,RP11-110I1.14
ZNF683,RP11-110I1.14
ID3,RP11-110I1.14
JUN,RP11-110I1.14
JUND,RP11-110I1.14
FOSB,RP11-110I1.14
DNAJC1,RP11-110I1.14
SPI1,RP11-110I1.14
SPIB,RP11-110I1.14
LYL1,RP11-110I1.14
MAFG,RP11-110I1.14
HOPX,RP11-110I1.14
IRF7,RP11-110I1.14
MAX,RP11-118K6.3
CEBPD,RP11-118K6.3
IRF8,RP11-118K6.3
RXRA,RP11-118K6.3
ZNF683,RP11-118K6.3
ASCL2,RP11-118K6.3
JUN,RP11-118K6.3
JUND,RP11-118K6.3
NFE2,RP11-118K6.3
FOSB,RP11-118K6.3
DNAJC1,RP11-118K6.3
LYL1,RP11-118K6.3
HLX,RP11-118K6.3
HOPX,RP11-118K6.3
IRF7,RP11-118K6.3
CEBPD,RP11-1275H24.3
MAX,RP11-1275H24.3
RXRA,RP11-1275H24.3
ID1,RP11-1275H24.3
JDP2,RP11-1275H24.3
ASCL2,RP11-1275H24.3
FOSB,RP11-1275H24.3
DNAJC1,RP11-1275H24.3
SPIB,RP11-1275H24.3
LYL1,RP11-1275H24.3
SPI1,RP11-1275H24.3
MAFG,RP11-1275H24.3
HLX,RP11-1275H24.3
GFI1B,RP11-1275H24.3
IRF7,RP11-1275H24.3
CEBPD,RP11-127L20.3
MAX,RP11-127L20.3
VENTX,RP11-127L20.3
ZNF683,RP11-127L20.3
ID3,RP11-127L20.3
RXRA,RP11-127L20.3
ASCL2,RP11-127L20.3
JUN,RP11-127L20.3
JUND,RP11-127L20.3
FOSB,RP11-127L20.3
DNAJC1,RP11-127L20.3
LYL1,RP11-127L20.3
SPI1,RP11-127L20.3
ZFHX3,RP11-127L20.3
IRF7,RP11-127L20.3
MAX,RP11-128M1.1
CEBPD,RP11-128M1.1
RXRA,RP11-128M1.1
ID1,RP11-128M1.1
ID3,RP11-128M1.1
JUN,RP11-128M1.1
JUND,RP11-128M1.1
DNAJC1,RP11-128M1.1
SPIB,RP11-128M1.1
LYL1,RP11-128M1.1
SPI1,RP11-128M1.1
MAFG,RP11-128M1.1
ZFHX3,RP11-128M1.1
HOPX,RP11-128M1.1
IRF8,RP11-128M1.1
MAX,RP11-130L8.2
CEBPD,RP11-130L8.2
ARID3A,RP11-130L8.2
ID1,RP11-130L8.2
ID3,RP11-130L8.2
JUN,RP11-130L8.2
JUND,RP11-130L8.2
FOSB,RP11-130L8.2
DNAJC1,RP11-130L8.2
LYL1,RP11-130L8.2
SPI1,RP11-130L8.2
HOPX,RP11-130L8.2
ZGLP1,RP11-130L8.2
IRF7,RP11-130L8.2
IRF8,RP11-130L8.2
MAX,RP11-169K17.3
CEBPD,RP11-169K17.3
ZNF683,RP11-169K17.3
ID1,RP11-169K17.3
ID3,RP11-169K17.3
JUN,RP11-169K17.3
JUND,RP11-169K17.3
NFE2,RP11-169K17.3
FOSB,RP11-169K17.3
DNAJC1,RP11-169K17.3
SPI1,RP11-169K17.3
LYL1,RP11-169K17.3
MAFG,RP11-169K17.3
HOPX,RP11-169K17.3
IRF8,RP11-169K17.3
MAX,RP11-16K12.1
CEBPD,RP11-16K12.1
VENTX,RP11-16K12.1
ID1,RP11-16K12.1
ID3,RP11-16K12.1
JUN,RP11-16K12.1
FOSB,RP11-16K12.1
DNAJC1,RP11-16K12.1
LYL1,RP11-16K12.1
SPI1,RP11-16K12.1
HOPX,RP11-16K12.1
MAFG,RP11-16K12.1
ZFHX3,RP11-16K12.1
IRF7,RP11-16K12.1
IRF8,RP11-16K12.1
MAX,RP11-171I2.5
CEBPD,RP11-171I2.5
IRF8,RP11-171I2.5
ZNF683,RP11-171I2.5
ID3,RP11-171I2.5
JUN,RP11-171I2.5
JUND,RP11-171I2.5
NFE2,RP11-171I2.5
FOSB,RP11-171I2.5
DNAJC1,RP11-171I2.5
SPI1,RP11-171I2.5
SPIB,RP11-171I2.5
LYL1,RP11-171I2.5
HOPX,RP11-171I2.5
IRF7,RP11-171I2.5
CEBPD,RP11-178C3.2
ZNF618,RP11-178C3.2
ID1,RP11-178C3.2
ID3,RP11-178C3.2
JUN,RP11-178C3.2
JUND,RP11-178C3.2
FOSB,RP11-178C3.2
DNAJC1,RP11-178C3.2
SPIB,RP11-178C3.2
LYL1,RP11-178C3.2
SPI1,RP11-178C3.2
HOPX,RP11-178C3.2
ZFHX3,RP11-178C3.2
IRF7,RP11-178C3.2
IRF8,RP11-178C3.2
MAX,RP11-181E10.3
CEBPD,RP11-181E10.3
ARID3A,RP11-181E10.3
RXRA,RP11-181E10.3
ID3,RP11-181E10.3
JUN,RP11-181E10.3
JUND,RP11-181E10.3
FOSB,RP11-181E10.3
DNAJC1,RP11-181E10.3
LYL1,RP11-181E10.3
SPI1,RP11-181E10.3
HOPX,RP11-181E10.3
IRF7,RP11-181E10.3
IRF8,RP11-181E10.3
MYCL,RP11-181E10.3
CEBPD,RP11-190C22.9
IRF8,RP11-190C22.9
RXRA,RP11-190C22.9
ZNF683,RP11-190C22.9
ID1,RP11-190C22.9
JUN,RP11-190C22.9
JUND,RP11-190C22.9
NFE2,RP11-190C22.9
